Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-19 09:59:07,2018-12-19 09:59:07,0.037s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-19 09:59:07,2018-12-19 09:59:07,0.002s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(with_people, com.kms.katalon.core.testobject.ConditionType.EQUALS, 287, 819))",,,2018-12-19 09:59:07,2018-12-19 09:59:07,0.011s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, vote_average.desc))",,,2018-12-19 09:59:07,2018-12-19 09:59:07,0.001s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-19 09:59:07,2018-12-19 09:59:07,0.000s,PASSED
Statement - myStr = reqObj.getRestUrl(),,,2018-12-19 09:59:07,2018-12-19 09:59:07,0.020s,PASSED
Statement - response1 = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-19 09:59:07,2018-12-19 09:59:07,0.113s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(response1, ""Discover/Movie Discover"")",,,2018-12-19 09:59:07,2018-12-19 09:59:07,0.017s,PASSED
,,,,,,
Test Cases/Discover/03 Test TV Discover,,,2018-12-19 09:59:07,2018-12-19 09:59:08,0.434s,PASSED
sendRequest,,,2018-12-19 09:59:08,2018-12-19 09:59:08,0.153s,PASSED
,,,,,,
Test Cases/Discover/04 Test what movies are in theatres,,,2018-12-19 09:59:08,2018-12-19 09:59:08,0.656s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-19 09:59:08,2018-12-19 09:59:08,0.019s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-19 09:59:08,2018-12-19 09:59:08,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-19 09:59:08,2018-12-19 09:59:08,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(primary_release_date.gte, com.kms.katalon.core.testobject.ConditionType.EQUALS, 2018-12-01))",,,2018-12-19 09:59:08,2018-12-19 09:59:08,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(primary_release_date.lte, com.kms.katalon.core.testobject.ConditionType.EQUALS, 2018-12-17))",,,2018-12-19 09:59:08,2018-12-19 09:59:08,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-19 09:59:08,2018-12-19 09:59:08,0.011s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-19 09:59:08,2018-12-19 09:59:08,0.146s,PASSED
verifyElementPropertyValue,,,2018-12-19 09:59:08,2018-12-19 09:59:08,0.072s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What movies are in theatres"")",,,2018-12-19 09:59:08,2018-12-19 09:59:08,0.058s,PASSED
,,,,,,
Test Cases/Discover/05 Test What are the most popular movies,,,2018-12-19 09:59:08,2018-12-19 09:59:09,0.498s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.016s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, popularity.desc))",,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.000s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.166s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What are the most popular movies"")",,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.024s,PASSED
verifyElementPropertyValue,,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.031s,PASSED
,,,,,,
Test Cases/Discover/06 Test What are the most popular kids movies,,,2018-12-19 09:59:09,2018-12-19 09:59:10,0.516s,FAILED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.002s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(primary_release_year, com.kms.katalon.core.testobject.ConditionType.EQUALS, US))",,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.014s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(certification.lte, com.kms.katalon.core.testobject.ConditionType.EQUALS, G))",,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, popularity.desc))",,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.000s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.133s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What are the most popular kids movies"")",,,2018-12-19 09:59:09,2018-12-19 09:59:09,0.017s,PASSED
verifyElementPropertyValue,,,2018-12-19 09:59:09,2018-12-19 09:59:10,0.036s,FAILED
