Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Discover/12 What are Liam Neesons highest grossing rated R movies,,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.596s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.000s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.016s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(certification_country, com.kms.katalon.core.testobject.ConditionType.EQUALS, US))",,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(certification, com.kms.katalon.core.testobject.ConditionType.EQUALS, R))",,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, revenue.desc))",,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(with_cast, com.kms.katalon.core.testobject.ConditionType.EQUALS, 3896))",,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.000s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.137s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What are Liam Neeson's highest grossing rated 'R' movies"")",,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.014s,PASSED
verifyElementPropertyValue,,,2018-12-17 12:23:34,2018-12-17 12:23:34,0.015s,PASSED
