Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, vote_average.desc))",,,2018-12-17 12:23:21,2018-12-17 12:23:21,0.001s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-17 12:23:21,2018-12-17 12:23:21,0.000s,PASSED
Statement - myStr = reqObj.getRestUrl(),,,2018-12-17 12:23:21,2018-12-17 12:23:21,0.000s,PASSED
Statement - response1 = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-17 12:23:21,2018-12-17 12:23:21,0.155s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(response1, ""Discover/Movie Discover"")",,,2018-12-17 12:23:21,2018-12-17 12:23:21,0.005s,PASSED
,,,,,,
Test Cases/Discover/03 Test TV Discover,,,2018-12-17 12:23:21,2018-12-17 12:23:21,0.426s,PASSED
sendRequest,,,2018-12-17 12:23:21,2018-12-17 12:23:21,0.167s,PASSED
,,,,,,
Test Cases/Discover/04 Test what movies are in theatres,,,2018-12-17 12:23:21,2018-12-17 12:23:22,0.583s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.015s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(primary_release_date.gte, com.kms.katalon.core.testobject.ConditionType.EQUALS, 2018-12-01))",,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(primary_release_date.lte, com.kms.katalon.core.testobject.ConditionType.EQUALS, 2018-12-17))",,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.000s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.172s,PASSED
verifyElementPropertyValue,,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.047s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What movies are in theatres"")",,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.083s,PASSED
,,,,,,
Test Cases/Discover/05 Test What are the most popular movies,,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.635s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.013s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.013s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, popularity.desc))",,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.000s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.172s,PASSED
verifyElementPropertyValue,,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.032s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What are the most popular movies"")",,,2018-12-17 12:23:22,2018-12-17 12:23:22,0.015s,PASSED
,,,,,,
Test Cases/Discover/06 Test What are the most popular kids movies,,,2018-12-17 12:23:22,2018-12-17 12:23:23,0.562s,PASSED
Statement - reqObj = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Discover/Movie Discover),,,2018-12-17 12:23:23,2018-12-17 12:23:23,0.016s,PASSED
Statement - params = new java.util.ArrayList(),,,2018-12-17 12:23:23,2018-12-17 12:23:23,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(api_key, com.kms.katalon.core.testobject.ConditionType.EQUALS, internal.GlobalVariable.apiKey))",,,2018-12-17 12:23:23,2018-12-17 12:23:23,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(primary_release_year, com.kms.katalon.core.testobject.ConditionType.EQUALS, US))",,,2018-12-17 12:23:23,2018-12-17 12:23:23,0.000s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(certification.lte, com.kms.katalon.core.testobject.ConditionType.EQUALS, G))",,,2018-12-17 12:23:23,2018-12-17 12:23:23,0.015s,PASSED
"Statement - params.add(new com.kms.katalon.core.testobject.TestObjectProperty(sort_by, com.kms.katalon.core.testobject.ConditionType.EQUALS, popularity.desc))",,,2018-12-17 12:23:23,2018-12-17 12:23:23,0.000s,PASSED
Statement - reqObj.setRestParameters(params),,,2018-12-17 12:23:23,2018-12-17 12:23:23,0.000s,PASSED
Statement - resObj = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(reqObj),,,2018-12-17 12:23:23,2018-12-17 12:23:23,0.161s,PASSED
"Statement - theMovieDB.TheMovieDBCommon.printDataValue(resObj, ""What are the most popular kids movies"")",,,2018-12-17 12:23:23,2018-12-17 12:23:23,0.014s,PASSED
verifyElementPropertyValue,,,2018-12-17 12:23:23,2018-12-17 12:23:23,0.032s,PASSED
